"ring","sex","year","site","site_recode","Difsite","survival","capture","Lrecapture","time_SLC","time_SFC","age_class","age_est","age_est_4eq5","age_cat","prop_occ","mean_occ","rel_occ","suc_av","suc_mean","rel_suc","mean_temp","mean_mean_temp","rel_mean_temp","total_precip","mean_total_precip","rel_total_precip"
"S923000","M",2018,"HWP","HWP",0,0,1,0,0,0,5,1,1,"Y",0.5,0.453125,0.046875,3.125,2.546875,0.578125,-0.0273553719008265,-0.664316488280721,0.636961116379894,282.55,323.751428571429,-41.2014285714286
"V566290","M",2014,"LVN","LVN",0,0,1,0,0,0,6,-999,-999,"O",0.666666666666667,0.715909090909091,-0.0492424242424243,4.66666666666667,3.88257575757576,0.784090909090909,0.178760330578512,0.803048841620377,-0.624288511041864,399.54,430.132,-30.592
"Z081002","M",2015,"BAD","BAD",0,0,1,0,0,0,5,1,1,"Y",1,0.803030303030303,0.196969696969697,3.8,4.57272727272727,-0.772727272727272,1.08237704918033,0.861713995393578,0.22066305378675,606.11,441.534,164.576
"Z081039","M",2014,"FOF","FOF",0,0,1,0,0,0,5,1,1,"Y",1,0.909090909090909,0.0909090909090909,5.66666666666667,5.6969696969697,-0.0303030303030303,1.51479338842975,2.08564970871156,-0.570856320281805,298.93,318.008,-19.078
"Z081040","F",2014,"FOF","FOF",0,0,1,0,0,0,5,1,1,"Y",1,0.909090909090909,0.0909090909090909,5.66666666666667,5.6969696969697,-0.0303030303030303,1.51479338842975,2.08564970871156,-0.570856320281805,298.93,318.008,-19.078
"Z081068","M",2014,"BAD","BAD",0,1,1,0,0,0,6,-999,-999,"O",0.666666666666667,0.803030303030303,-0.136363636363636,6.33333333333333,4.57272727272727,1.76060606060606,0.237685950413223,0.861713995393578,-0.624028044980355,425.05,441.534,-16.484
"Z081068","M",2015,"BAD","BAD",0,0,1,0,1,1,6,-999,-999,"O",1,0.803030303030303,0.196969696969697,3.8,4.57272727272727,-0.772727272727272,1.08237704918033,0.861713995393578,0.22066305378675,606.11,441.534,164.576
"Z081069","F",2014,"BAD","BAD",0,0,1,0,0,0,5,1,1,"Y",0.666666666666667,0.803030303030303,-0.136363636363636,6.33333333333333,4.57272727272727,1.76060606060606,0.237685950413223,0.861713995393578,-0.624028044980355,425.05,441.534,-16.484
"Z081094","F",2014,"PTH","PTH",0,1,1,0,0,0,6,-999,-999,"O",0.666666666666667,0.833333333333333,-0.166666666666667,5,5.52651515151515,-0.526515151515151,0.557851239669422,1.15592148760331,-0.598070247933884,305.54,312.002,-6.46199999999999
"Z081094","F",2015,"PTH","PTH",NA,1,0,NA,1,1,-999,-999,-999,"O",1,0.833333333333333,0.166666666666667,5.66666666666667,5.52651515151515,0.140151515151516,1.34409836065574,1.15592148760331,0.188176873052432,501.94,312.002,189.938
"Z081094","F",2016,"PTH","PTH",0,0,1,1,2,2,6,-999,-999,"O",0.5,0.833333333333333,-0.333333333333333,3.5,5.52651515151515,-2.02651515151515,1.75289256198347,1.15592148760331,0.596971074380165,224.94,312.002,-87.062
"Z081095","M",2014,"STY","STY",0,0,1,0,0,0,6,-999,-999,"O",0.5,0.723484848484849,-0.223484848484849,5.83333333333333,4.66666666666667,1.16666666666667,0.22702479338843,0.835176737569435,-0.608151944181005,334.26,331.33,2.93000000000001
"Z081096","F",2014,"STY","STY",0,0,1,0,0,0,6,-999,-999,"O",0.5,0.723484848484849,-0.223484848484849,5.83333333333333,4.66666666666667,1.16666666666667,0.22702479338843,0.835176737569435,-0.608151944181005,334.26,331.33,2.93000000000001
"Z081097","F",2014,"DAV","DAV",0,1,1,0,0,0,6,-999,-999,"O",0.666666666666667,0.588541666666667,0.078125,4.66666666666667,1.953125,2.71354166666667,0.0286776859504132,0.396511482183986,-0.367833796233573,439.68,330.11625,109.56375
"Z081097","F",2015,"DAV","DAV",0,0,1,0,1,1,6,-999,-999,"O",0.666666666666667,0.588541666666667,0.078125,0.833333333333333,1.953125,-1.11979166666667,0.395491803278688,0.396511482183986,-0.00101967890529742,429.71,330.11625,99.59375
"Z081098","M",2014,"FOU","FOU",0,1,1,0,0,0,6,-999,-999,"O",0.666666666666667,0.590909090909091,0.0757575757575757,5.33333333333333,3.41287878787879,1.92045454545455,0.966694214876033,1.04009090909091,-0.0733966942148762,442.04,318.906,123.134
"Z081098","M",2015,"FOU","FOU",NA,1,0,NA,1,1,-999,-999,-999,"O",0.666666666666667,0.590909090909091,0.0757575757575757,3.16666666666667,3.41287878787879,-0.246212121212121,1.21065573770492,1.04009090909091,0.170564828614009,347.63,318.906,28.724
"Z081098","M",2016,"FOU","FOU",0,1,1,1,2,2,6,-999,-999,"O",0.666666666666667,0.590909090909091,0.0757575757575757,3.66666666666667,3.41287878787879,0.253787878787879,1.72512396694215,1.04009090909091,0.68503305785124,240.97,318.906,-77.936
"Z081098","M",2017,"FOU","FOU",0,0,1,0,1,3,6,-999,-999,"O",0.75,0.590909090909091,0.159090909090909,3.875,3.41287878787879,0.462121212121212,-0.129917355371901,1.04009090909091,-1.17000826446281,262.38,318.906,-56.526
"Z081099","F",2014,"FOU","FOU",0,0,1,0,0,0,5,1,1,"Y",0.666666666666667,0.590909090909091,0.0757575757575757,5.33333333333333,3.41287878787879,1.92045454545455,0.966694214876033,1.04009090909091,-0.0733966942148762,442.04,318.906,123.134
"Z081100","M",2014,"FOU","FOU",0,0,1,0,0,0,6,-999,-999,"O",0.666666666666667,0.590909090909091,0.0757575757575757,5.33333333333333,3.41287878787879,1.92045454545455,0.966694214876033,1.04009090909091,-0.0733966942148762,442.04,318.906,123.134
"Z081101","F",2014,"FOU","FOU",0,0,1,0,0,0,6,-999,-999,"O",0.666666666666667,0.590909090909091,0.0757575757575757,5.33333333333333,3.41287878787879,1.92045454545455,0.966694214876033,1.04009090909091,-0.0733966942148762,442.04,318.906,123.134
"Z081102","M",2014,"DEL","DEL",0,1,1,0,0,0,6,-999,-999,"O",0.666666666666667,0.753787878787879,-0.0871212121212122,4.83333333333333,4.3030303030303,0.53030303030303,1.8104132231405,1.93416474732421,-0.123751524183715,329.02,249.884,79.136
"Z081102","M",2015,"DEL","DEL",0,1,1,0,1,1,6,-999,-999,"O",1,0.753787878787879,0.246212121212121,4,4.3030303030303,-0.303030303030303,2.09295081967213,1.93416474732421,0.15878607234792,292.81,249.884,42.926
"Z081102","M",2016,"DEL","DEL",0,1,1,0,1,2,6,-999,-999,"O",1,0.753787878787879,0.246212121212121,6.5,4.3030303030303,2.1969696969697,2.48785123966942,1.93416474732421,0.553686492345211,197.35,249.884,-52.534
"Z081102","M",2017,"DEL","DEL",0,1,1,0,1,3,6,-999,-999,"O",0.625,0.753787878787879,-0.128787878787879,3.25,4.3030303030303,-1.0530303030303,0.779421487603306,1.93416474732421,-1.15474325972091,216.53,249.884,-33.354
"Z081102","M",2018,"DEL","DEL",0,0,1,0,1,4,6,-999,-999,"O",0.75,0.753787878787879,-0.00378787878787878,5.375,4.3030303030303,1.0719696969697,2.40809917355372,1.93416474732421,0.473934426229508,189.75,249.884,-60.134
"Z081103","F",2014,"DEL","DEL",0,0,1,0,0,0,5,1,1,"Y",0.666666666666667,0.753787878787879,-0.0871212121212122,4.83333333333333,4.3030303030303,0.53030303030303,1.8104132231405,1.93416474732421,-0.123751524183715,329.02,249.884,79.136
"Z081104","F",2014,"MCH","MCH",0,0,1,0,0,0,6,-999,-999,"O",0.5,0.663636363636364,-0.163636363636364,4.83333333333333,4.13333333333333,0.699999999999999,0.418595041322314,1.03736587183308,-0.618770830510771,315.45,342.901,-27.451
"Z081116","F",2014,"GLF","GLF",0,0,1,0,0,0,5,1,1,"Y",0.833333333333333,0.825757575757576,0.00757575757575757,6.5,3.76515151515152,2.73484848484848,0.117851239669421,0.765126270153096,-0.647275030483674,383.03,411.841,-28.811
"Z081117","M",2014,"GLF","GLF",0,0,1,0,0,0,6,-999,-999,"O",0.833333333333333,0.825757575757576,0.00757575757575757,6.5,3.76515151515152,2.73484848484848,0.117851239669421,0.765126270153096,-0.647275030483674,383.03,411.841,-28.811
"Z081130","M",2016,"BAD","BAD",0,1,1,0,0,0,6,-999,-999,"O",0.833333333333333,0.803030303030303,0.0303030303030304,5.5,4.57272727272727,0.927272727272728,1.54553719008264,0.861713995393578,0.683823194689067,325.44,441.534,-116.094
"Z081130","M",2017,"BAD","BAD",0,1,1,0,1,1,6,-999,-999,"O",0.666666666666667,0.803030303030303,-0.136363636363636,4,4.57272727272727,-0.572727272727272,-0.582314049586777,0.861713995393578,-1.44402804498035,392.65,441.534,-48.884
"Z081130","M",2018,"BAD","BAD",0,1,1,0,1,2,6,-999,-999,"O",0.833333333333333,0.803030303030303,0.0303030303030304,5.5,4.57272727272727,0.927272727272728,1.10247933884298,0.861713995393578,0.240765343449397,262.02,441.534,-179.514
"Z081130","M",2019,"BAD","BAD",0,1,1,0,1,3,6,-999,-999,"O",0.5,0.803030303030303,-0.303030303030303,5,4.57272727272727,0.427272727272728,1.4655737704918,0.861713995393578,0.603859775098225,564.95,441.534,123.416
"Z081130","M",2020,"BAD","BAD",0,0,1,0,1,4,6,-999,-999,"O",0.666666666666667,0.803030303030303,-0.136363636363636,3.83333333333333,4.57272727272727,-0.739393939393939,0.46900826446281,0.861713995393578,-0.392705730930768,520.95,441.534,79.4160000000001
"Z081138","F",2014,"FOF","FOF",0,0,1,0,0,0,5,1,1,"Y",1,0.909090909090909,0.0909090909090909,5.66666666666667,5.6969696969697,-0.0303030303030303,1.51479338842975,2.08564970871156,-0.570856320281805,298.93,318.008,-19.078
"Z081139","M",2014,"FOF","FOF",0,1,1,0,0,0,6,-999,-999,"O",1,0.909090909090909,0.0909090909090909,5.66666666666667,5.6969696969697,-0.0303030303030303,1.51479338842975,2.08564970871156,-0.570856320281805,298.93,318.008,-19.078
"Z081139","M",2015,"FOF","FOF",0,1,1,0,1,1,6,-999,-999,"O",1,0.909090909090909,0.0909090909090909,4.66666666666667,5.6969696969697,-1.03030303030303,2.32090163934426,2.08564970871156,0.235251930632706,462.77,318.008,144.762
"Z081139","M",2016,"FOF","FOF",0,0,1,0,1,2,6,-999,-999,"O",1,0.909090909090909,0.0909090909090909,8.33333333333333,5.6969696969697,2.63636363636364,2.76719008264463,2.08564970871156,0.681540373933072,231.79,318.008,-86.218
"Z081140","M",2014,"FOF","FOF",0,1,1,0,0,0,6,-999,-999,"O",1,0.909090909090909,0.0909090909090909,5.66666666666667,5.6969696969697,-0.0303030303030303,1.51479338842975,2.08564970871156,-0.570856320281805,298.93,318.008,-19.078
"Z081140","M",2015,"FOF","FOF",0,0,1,0,1,1,6,-999,-999,"O",1,0.909090909090909,0.0909090909090909,4.66666666666667,5.6969696969697,-1.03030303030303,2.32090163934426,2.08564970871156,0.235251930632706,462.77,318.008,144.762
"Z081141","F",2014,"FOF","FOF",0,0,1,0,0,0,6,-999,-999,"O",1,0.909090909090909,0.0909090909090909,5.66666666666667,5.6969696969697,-0.0303030303030303,1.51479338842975,2.08564970871156,-0.570856320281805,298.93,318.008,-19.078
"Z081142","F",2014,"FOF","FOF",0,0,1,0,0,0,6,-999,-999,"O",1,0.909090909090909,0.0909090909090909,5.66666666666667,5.6969696969697,-0.0303030303030303,1.51479338842975,2.08564970871156,-0.570856320281805,298.93,318.008,-19.078
"Z081143","M",2014,"BAD","BAD",0,0,1,0,0,0,5,1,1,"Y",0.666666666666667,0.803030303030303,-0.136363636363636,6.33333333333333,4.57272727272727,1.76060606060606,0.237685950413223,0.861713995393578,-0.624028044980355,425.05,441.534,-16.484
"Z081144","M",2014,"GLF","GLF",0,0,1,0,0,0,5,1,1,"Y",0.833333333333333,0.825757575757576,0.00757575757575757,6.5,3.76515151515152,2.73484848484848,0.117851239669421,0.765126270153096,-0.647275030483674,383.03,411.841,-28.811
"Z081145","M",2014,"MCH","MCH",0,0,1,0,0,0,6,-999,-999,"O",0.5,0.663636363636364,-0.163636363636364,4.83333333333333,4.13333333333333,0.699999999999999,0.418595041322314,1.03736587183308,-0.618770830510771,315.45,342.901,-27.451
"Z081146","F",2014,"BAD","BAD",0,0,1,0,0,0,6,-999,-999,"O",0.666666666666667,0.803030303030303,-0.136363636363636,6.33333333333333,4.57272727272727,1.76060606060606,0.237685950413223,0.861713995393578,-0.624028044980355,425.05,441.534,-16.484
"Z081147","M",2014,"BAD","BAD",0,1,1,0,0,0,5,1,1,"Y",0.666666666666667,0.803030303030303,-0.136363636363636,6.33333333333333,4.57272727272727,1.76060606060606,0.237685950413223,0.861713995393578,-0.624028044980355,425.05,441.534,-16.484
"Z081147","M",2015,"BAD","BAD",0,1,1,0,1,1,6,2,2,"O",1,0.803030303030303,0.196969696969697,3.8,4.57272727272727,-0.772727272727272,1.08237704918033,0.861713995393578,0.22066305378675,606.11,441.534,164.576
"Z081147","M",2016,"BAD","BAD",NA,1,0,NA,1,2,-999,3,3,"O",0.833333333333333,0.803030303030303,0.0303030303030304,5.5,4.57272727272727,0.927272727272728,1.54553719008264,0.861713995393578,0.683823194689067,325.44,441.534,-116.094
"Z081147","M",2017,"BAD","BAD",0,0,1,1,2,3,6,4,4,"O",0.666666666666667,0.803030303030303,-0.136363636363636,4,4.57272727272727,-0.572727272727272,-0.582314049586777,0.861713995393578,-1.44402804498035,392.65,441.534,-48.884
"Z081154","F",2014,"PTH","PTH",0,1,1,0,0,0,6,-999,-999,"O",0.666666666666667,0.833333333333333,-0.166666666666667,5,5.52651515151515,-0.526515151515151,0.557851239669422,1.15592148760331,-0.598070247933884,305.54,312.002,-6.46199999999999
"Z081154","F",2015,"PTH","PTH",0,0,1,0,1,1,6,-999,-999,"O",1,0.833333333333333,0.166666666666667,5.66666666666667,5.52651515151515,0.140151515151516,1.34409836065574,1.15592148760331,0.188176873052432,501.94,312.002,189.938
"Z081155","M",2014,"STY","STY",0,0,1,0,0,0,6,-999,-999,"O",0.5,0.723484848484849,-0.223484848484849,5.83333333333333,4.66666666666667,1.16666666666667,0.22702479338843,0.835176737569435,-0.608151944181005,334.26,331.33,2.93000000000001
"Z081156","F",2014,"STY","STY",0,0,1,0,0,0,5,1,1,"Y",0.5,0.723484848484849,-0.223484848484849,5.83333333333333,4.66666666666667,1.16666666666667,0.22702479338843,0.835176737569435,-0.608151944181005,334.26,331.33,2.93000000000001
"Z081164","F",2014,"AVI","AVI",0,0,1,0,0,0,6,-999,-999,"O",0.166666666666667,0.492424242424242,-0.325757575757576,1.33333333333333,3.06818181818182,-1.73484848484849,-0.651239669421488,-0.325023574041458,-0.32621609538003,506.7,413.7,93
"Z081165","M",2014,"AVI","AVI",0,0,1,0,0,0,6,-999,-999,"O",0.166666666666667,0.492424242424242,-0.325757575757576,1.33333333333333,3.06818181818182,-1.73484848484849,-0.651239669421488,-0.325023574041458,-0.32621609538003,506.7,413.7,93
"Z081166","F",2014,"DAV","DAV",0,0,1,0,0,0,6,-999,-999,"O",0.666666666666667,0.588541666666667,0.078125,4.66666666666667,1.953125,2.71354166666667,0.0286776859504132,0.396511482183986,-0.367833796233573,439.68,330.11625,109.56375
"Z081167","M",2014,"DAV","DAV",0,0,1,0,0,0,6,-999,-999,"O",0.666666666666667,0.588541666666667,0.078125,4.66666666666667,1.953125,2.71354166666667,0.0286776859504132,0.396511482183986,-0.367833796233573,439.68,330.11625,109.56375
"Z081168","M",2014,"DAV","DAV",0,0,1,0,0,0,6,-999,-999,"O",0.666666666666667,0.588541666666667,0.078125,4.66666666666667,1.953125,2.71354166666667,0.0286776859504132,0.396511482183986,-0.367833796233573,439.68,330.11625,109.56375
"Z081169","F",2014,"DAV","DAV",0,1,1,0,0,0,6,-999,-999,"O",0.666666666666667,0.588541666666667,0.078125,4.66666666666667,1.953125,2.71354166666667,0.0286776859504132,0.396511482183986,-0.367833796233573,439.68,330.11625,109.56375
"Z081169","F",2015,"DAV","DAV",0,1,1,0,1,1,6,-999,-999,"O",0.666666666666667,0.588541666666667,0.078125,0.833333333333333,1.953125,-1.11979166666667,0.395491803278688,0.396511482183986,-0.00101967890529742,429.71,330.11625,99.59375
"Z081169","F",2016,"DAV","DAV",0,0,1,0,1,2,6,-999,-999,"O",0.5,0.588541666666667,-0.0885416666666666,2,1.953125,0.046875,0.981652892561984,0.396511482183986,0.585141410377998,264.54,330.11625,-65.57625
"Z081170","M",2014,"MUN","MUN",0,1,1,0,0,0,6,-999,-999,"O",0.666666666666667,0.609848484848485,0.0568181818181818,2.83333333333333,2.58712121212121,0.246212121212122,1.57694214876033,1.73552797723886,-0.158585828478526,402.89,300.844,102.046
"Z081170","M",2015,"MUN","MUN",0,0,1,0,1,1,6,-999,-999,"O",0.666666666666667,0.609848484848485,0.0568181818181818,2,2.58712121212121,-0.587121212121212,1.82688524590164,1.73552797723886,0.0913572686627828,351.56,300.844,50.716
"Z081171","F",2014,"MUN","MUN",0,1,1,0,0,0,6,-999,-999,"O",0.666666666666667,0.609848484848485,0.0568181818181818,2.83333333333333,2.58712121212121,0.246212121212122,1.57694214876033,1.73552797723886,-0.158585828478526,402.89,300.844,102.046
"Z081171","F",2015,"MUN","MUN",0,1,1,0,1,1,6,-999,-999,"O",0.666666666666667,0.609848484848485,0.0568181818181818,2,2.58712121212121,-0.587121212121212,1.82688524590164,1.73552797723886,0.0913572686627828,351.56,300.844,50.716
"Z081171","F",2016,"MUN","MUN",0,1,1,0,1,2,6,-999,-999,"O",0.5,0.609848484848485,-0.109848484848485,4,2.58712121212121,1.41287878787879,2.39752066115702,1.73552797723886,0.661992683918168,229.89,300.844,-70.954
"Z081171","F",2017,"MUN","MUN",0,1,1,0,1,3,6,-999,-999,"O",0.75,0.609848484848485,0.140151515151515,2,2.58712121212121,-0.587121212121212,0.543305785123967,1.73552797723886,-1.19222219211489,232.39,300.844,-68.454
"Z081171","F",2018,"MUN","MUN",0,0,1,0,1,4,6,-999,-999,"O",0.625,0.609848484848485,0.0151515151515151,3.5,2.58712121212121,0.912878787878788,2.28421487603306,1.73552797723886,0.548686898794202,243.53,300.844,-57.314
"Z081172","F",2014,"MUN","MUN",0,1,1,0,0,0,5,1,1,"Y",0.666666666666667,0.609848484848485,0.0568181818181818,2.83333333333333,2.58712121212121,0.246212121212122,1.57694214876033,1.73552797723886,-0.158585828478526,402.89,300.844,102.046
"Z081172","F",2015,"MUN","MUN",0,1,1,0,1,1,6,2,2,"O",0.666666666666667,0.609848484848485,0.0568181818181818,2,2.58712121212121,-0.587121212121212,1.82688524590164,1.73552797723886,0.0913572686627828,351.56,300.844,50.716
"Z081172","F",2016,"MUN","MUN",0,1,1,0,1,2,6,3,3,"O",0.5,0.609848484848485,-0.109848484848485,4,2.58712121212121,1.41287878787879,2.39752066115702,1.73552797723886,0.661992683918168,229.89,300.844,-70.954
"Z081172","F",2017,"MUN","MUN",0,0,1,0,1,3,6,4,4,"O",0.75,0.609848484848485,0.140151515151515,2,2.58712121212121,-0.587121212121212,0.543305785123967,1.73552797723886,-1.19222219211489,232.39,300.844,-68.454
"Z081173","M",2014,"MUN","MUN",0,1,1,0,0,0,6,-999,-999,"O",0.666666666666667,0.609848484848485,0.0568181818181818,2.83333333333333,2.58712121212121,0.246212121212122,1.57694214876033,1.73552797723886,-0.158585828478526,402.89,300.844,102.046
"Z081173","M",2015,"MUN","MUN",0,1,1,0,1,1,6,-999,-999,"O",0.666666666666667,0.609848484848485,0.0568181818181818,2,2.58712121212121,-0.587121212121212,1.82688524590164,1.73552797723886,0.0913572686627828,351.56,300.844,50.716
"Z081173","M",2016,"MUN","MUN",0,1,1,0,1,2,6,-999,-999,"O",0.5,0.609848484848485,-0.109848484848485,4,2.58712121212121,1.41287878787879,2.39752066115702,1.73552797723886,0.661992683918168,229.89,300.844,-70.954
"Z081173","M",2017,"MUN","MUN",0,0,1,0,1,3,6,-999,-999,"O",0.75,0.609848484848485,0.140151515151515,2,2.58712121212121,-0.587121212121212,0.543305785123967,1.73552797723886,-1.19222219211489,232.39,300.844,-68.454
"Z081180","F",2018,"MUN","MUN",0,0,1,0,0,0,6,-999,-999,"O",0.625,0.609848484848485,0.0151515151515151,3.5,2.58712121212121,0.912878787878788,2.28421487603306,1.73552797723886,0.548686898794202,243.53,300.844,-57.314
"Z081183","F",2014,"FOU","FOU",0,0,1,0,0,0,6,-999,-999,"O",0.666666666666667,0.590909090909091,0.0757575757575757,5.33333333333333,3.41287878787879,1.92045454545455,0.966694214876033,1.04009090909091,-0.0733966942148762,442.04,318.906,123.134
"Z081184","M",2014,"FOU","FOU",0,0,1,0,0,0,6,-999,-999,"O",0.666666666666667,0.590909090909091,0.0757575757575757,5.33333333333333,3.41287878787879,1.92045454545455,0.966694214876033,1.04009090909091,-0.0733966942148762,442.04,318.906,123.134
"Z081194","F",2014,"DEL","DEL",0,0,1,0,0,0,6,-999,-999,"O",0.666666666666667,0.753787878787879,-0.0871212121212122,4.83333333333333,4.3030303030303,0.53030303030303,1.8104132231405,1.93416474732421,-0.123751524183715,329.02,249.884,79.136
"Z081195","M",2014,"DEL","DEL",0,1,1,0,0,0,6,-999,-999,"O",0.666666666666667,0.753787878787879,-0.0871212121212122,4.83333333333333,4.3030303030303,0.53030303030303,1.8104132231405,1.93416474732421,-0.123751524183715,329.02,249.884,79.136
"Z081195","M",2015,"DEL","DEL",NA,1,0,NA,1,1,-999,-999,-999,"O",1,0.753787878787879,0.246212121212121,4,4.3030303030303,-0.303030303030303,2.09295081967213,1.93416474732421,0.15878607234792,292.81,249.884,42.926
"Z081195","M",2016,"DEL","DEL",0,1,1,1,2,2,6,-999,-999,"O",1,0.753787878787879,0.246212121212121,6.5,4.3030303030303,2.1969696969697,2.48785123966942,1.93416474732421,0.553686492345211,197.35,249.884,-52.534
"Z081195","M",2017,"DEL","DEL",0,0,1,0,1,3,6,-999,-999,"O",0.625,0.753787878787879,-0.128787878787879,3.25,4.3030303030303,-1.0530303030303,0.779421487603306,1.93416474732421,-1.15474325972091,216.53,249.884,-33.354
"Z081196","M",2014,"DEL","DEL",0,1,1,0,0,0,5,1,1,"Y",0.666666666666667,0.753787878787879,-0.0871212121212122,4.83333333333333,4.3030303030303,0.53030303030303,1.8104132231405,1.93416474732421,-0.123751524183715,329.02,249.884,79.136
"Z081196","M",2015,"DEL","DEL",0,1,1,0,1,1,6,2,2,"O",1,0.753787878787879,0.246212121212121,4,4.3030303030303,-0.303030303030303,2.09295081967213,1.93416474732421,0.15878607234792,292.81,249.884,42.926
"Z081196","M",2016,"DEL","DEL",NA,1,0,NA,1,2,-999,3,3,"O",1,0.753787878787879,0.246212121212121,6.5,4.3030303030303,2.1969696969697,2.48785123966942,1.93416474732421,0.553686492345211,197.35,249.884,-52.534
